Unnamed: 0_x,Charity Number,Charity Name,Charity Address,Charity Postcode,Charity Constituency,Phone,Email,Website,Last Recorded Financial Year,Last Recorded Income,Last Recorded Expenditure,Charity Type,How the charity helps,What the charity does,Who the charity helps,Activities,Charity Objects,TH Postcode,Charity Size Band,Size Band,Primary Focus,lsoa21,lat,long,Unnamed: 0_y,LSOA code (2021),LSOA name (2021),Local Authority District code (2024),Local Authority District name (2024),Index of Multiple Deprivation (IMD) Score,Index of Multiple Deprivation (IMD) Rank (where 1 is most deprived),Index of Multiple Deprivation (IMD) Decile (where 1 is most deprived 10% of LSOAs),Income Score (rate),Income Rank (where 1 is most deprived),Income Decile (where 1 is most deprived 10% of LSOAs),Employment Score (rate),Employment Rank (where 1 is most deprived),Employment Decile (where 1 is most deprived 10% of LSOAs),"Education, Skills and Training Score","Education, Skills and Training Rank (where 1 is most deprived)","Education, Skills and Training Decile (where 1 is most deprived 10% of LSOAs)",Health Deprivation and Disability Score,Health Deprivation and Disability Rank (where 1 is most deprived),Health Deprivation and Disability Decile (where 1 is most deprived 10% of LSOAs),Crime Score,Crime Rank (where 1 is most deprived),Crime Decile (where 1 is most deprived 10% of LSOAs),Barriers to Housing and Services Score,Barriers to Housing and Services Rank (where 1 is most deprived),Barriers to Housing and Services Decile (where 1 is most deprived 10% of LSOAs),Living Environment Score,Living Environment Rank (where 1 is most deprived),Living Environment Decile (where 1 is most deprived 10% of LSOAs),Income Deprivation Affecting Children Index (IDACI) Score (rate),Income Deprivation Affecting Children Index (IDACI) Rank (where 1 is most deprived),Income Deprivation Affecting Children Index (IDACI) Decile (where 1 is most deprived 10% of LSOAs),Income Deprivation Affecting Older People (IDAOPI) Score (rate),Income Deprivation Affecting Older People (IDAOPI) Rank (where 1 is most deprived),Income Deprivation Affecting Older People (IDAOPI) Decile (where 1 is most deprived 10% of LSOAs),Children and Young People Sub-domain Score,Children and Young People Sub-domain Rank (where 1 is most deprived),Children and Young People Sub-domain Decile (where 1 is most deprived 10% of LSO,Adult Skills Sub-domain Score,Adult Skills Sub-domain Rank (where 1 is most deprived),Adult Skills Sub-domain Decile (where 1 is most deprived 10% of LSOAs),Geographical Barriers Sub-domain Score,Geographical Barriers Sub-domain Rank (where 1 is most deprived),Geographical Barriers Sub-domain Decile (where 1 is most deprived 10% of LSOAs),Wider Barriers Sub-domain Score,Wider Barriers Sub-domain Rank (where 1 is most deprived),Wider Barriers Sub-domain Decile (where 1 is most deprived 10% of LSOAs),Indoors Sub-domain Score,Indoors Sub-domain Rank (where 1 is most deprived),Indoors Sub-domain Decile (where 1 is most deprived 10% of LSOAs),Outdoors Sub-domain Score,Outdoors Sub-domain Rank (where 1 is most deprived),Outdoors Sub-domain Decile (where 1 is most deprived 10% of LSOAs),Total population: mid 2022,Dependent Children aged 0-15: mid 2022,Older population aged 60 and over: mid 2022,Working age population 18-66 (for use with Employment Deprivation Domain): mid 2022
499,1158184,HELP ONE CHILD,"Help One Child, 10 Lanark Square, LONDON",E14 9RE,Poplar and Limehouse,02035563741,helponechild.1158184@outlook.com,http://www.helponechild.org.uk,31/07/2015,17955.0,17549.0,CIO,"Makes Grants To Individuals, Provides Services","Education/training, The Prevention Or Relief Of Poverty",Children/young People,"The prevention or relief of poverty of children in the UK and Bangladesh by providing: grants, items and services to individuals in need and/or charities, or other organisations working to prevent or relieve poverty;(b) For the public benefit to promote the education (including social and physical training) of children in the UK and Bangladesh in such ways as the charity trustees think fit.","(A) THE PREVENTION OR RELIEF OF POVERTY OF CHILDREN IN THE UK AND BANGLADESH BY PROVIDING: GRANTS, ITEMS AND SERVICES TO INDIVIDUALS IN NEED AND/OR CHARITIES, OR OTHER ORGANISATIONS WORKING TO PREVENT OR RELIEVE POVERTY;
(B) FOR THE PUBLIC BENEFIT TO PROMOTE THE EDUCATION (INCLUDING SOCIAL AND PHYSICAL TRAINING) OF CHILDREN IN THE UK AND BANGLADESH IN SUCH WAYS AS THE CHARITY TRUSTEES THINK FIT.",True,Small,Dormant,The Prevention Or Relief Of Poverty,E01035706,51.49604,-0.01556,33699.0,E01035706,Tower Hamlets 036E,E09000030,Tower Hamlets,13.535,20877.0,7.0,0.193,16176.0,5.0,0.06,28022.0,9.0,7.502,25353.0,8.0,-0.459,23177.0,7.0,0.272,12723.0,4.0,25.18,10676.0,4.0,27.251,10799.0,4.0,0.386,12582.0,4.0,0.429,3973.0,2.0,-0.196,19394.0,6.0,0.127,30266.0,9.0,8.921,32848.0,10.0,4.147,3492.0,2.0,-0.226,20550.0,7.0,1.406,1616.0,1.0,1338.0,214.0,52.0,1073.0
500,1158667,DATE PALM PRIMARY SCHOOL LTD,"80-82 Greenfield Road, London",E1 1EJ,Bethnal Green and Stepney,02077912800,admin@datepalmprimary.com,www.datepalmprimary.co.uk,31/12/2024,548360.0,554982.0,Charitable company,"Provides Buildings/facilities/open Space, Provides Services",Education/training,Children/young People,"The charity's objective are as follows:The advancement of education in accordance with the national curriculum of the United Kingdom combined with the principles of the Islamic faith for the benefit of the public and local community.","THE ADVANCEMENT OF EDUCATION IN ACCORDANCE WITH THE PRINCIPLES OF THE FAITH OF ISLAM, IN PARTICULAR THROUGH THE ESTABLISHMENT AND MAINTENANCE OF A PRIMARY SCHOOL.",True,Medium,Dormant,Education/training,E01035686,51.515787,-0.065494,33679.0,E01035686,Tower Hamlets 021G,E09000030,Tower Hamlets,32.731,7069.0,3.0,0.421,4654.0,2.0,0.121,15094.0,5.0,15.636,17613.0,6.0,0.329,11821.0,4.0,0.792,5977.0,2.0,39.48,2278.0,1.0,44.652,3478.0,2.0,0.901,276.0,1.0,0.981,16.0,1.0,-0.251,20188.0,6.0,0.246,14113.0,5.0,1.739,33751.0,10.0,6.486,663.0,1.0,0.213,11784.0,4.0,2.227,142.0,1.0,1892.0,252.0,49.0,1579.0
501,1158669,LES CROCODILES,"Flat 1203, Moro Apartments, 22 New Festival Avenue, LONDON",E14 6FT,Poplar and Limehouse,07979851878,info@les-crocodiles.org,www.les-crocodiles.org,31/05/2024,120930.0,104794.0,CIO,Provides Services,"Education/training, Arts/culture/heritage/science","Children/young People, The General Public/mankind","To advance the education for the public benefit by teaching the French language and French culture, heritage and history to children in East and North London and to adults through the provision of after school, weekend and holiday classes and through organising events open to the general public as the trustees shall determine.","TO ADVANCE THE EDUCATION FOR THE PUBLIC BENEFIT BY TEACHING THE FRENCH LANGUAGE AND FRENCH CULTURE, HERITAGE AND HISTORY TO CHILDREN IN EAST AND NORTH LONDON AND TO ADULTS THROUGH THE PROVISION OF AFTER-SCHOOL, WEEKEND AND HOLIDAY CLASSES AND THROUGH ORGANISING EVENTS OPEN TO THE GENERAL PUBLIC AS THE TRUSTEES SHALL DETERMINE.",True,Medium,Dormant,Arts/culture/heritage/science,E01035693,51.512897,-0.021111,33686.0,E01035693,Tower Hamlets 024F,E09000030,Tower Hamlets,24.326,11538.0,4.0,0.334,7903.0,3.0,0.118,15591.0,5.0,10.364,22341.0,7.0,0.715,7288.0,3.0,0.514,9326.0,3.0,27.076,8872.0,3.0,21.074,14541.0,5.0,0.63,3904.0,2.0,0.644,770.0,1.0,-0.355,21870.0,7.0,0.195,20844.0,7.0,8.233,32981.0,10.0,4.528,2881.0,1.0,-0.609,28235.0,9.0,1.295,1991.0,1.0,1617.0,292.0,82.0,1265.0
505,1159691,BETHNAL GREEN SPEAR TRUST,"THE VICARAGE, ST. PETER'S CLOSE, LONDON",E2 7AE,Bethnal Green and Stepney,020 3475 0432,hello@spearbethnalgreen.org,http://www.resurgo.org.uk/spear/,31/08/2022,93208.0,98589.0,CIO,"Provides Services, Provides Advocacy/advice/information","Education/training, The Prevention Or Relief Of Poverty, Economic/community Development/employment",Children/young People,"Bethnal Green Spear Trust runs pre-employment training courses for young people living in East London. The Spear Programme is a highly interactive, award-winning twelve-month programme that equips and supports disadvantaged 16 to 24 year olds to place them into long-term employment. 75% of Spear completers enter employment, education or training, and remain there a year later.","THE OBJECT OF THE CIO IS, FOR THE BENEFIT OF THE PUBLIC AND WITHIN A CHRISTIAN ETHOS, TO ACT AS A RESOURCE FOR YOUNG PEOPLE BETWEEN THE AGES OF 16 TO 24 LIVING IN EAST LONDON BY PROVIDING ADVICE, ASSISTANCE AND SUPPORT AND ORGANISING EDUCATIONAL PROGRAMMES AND OTHER ACTIVITIES AS A MEANS OF:
(A) HELPING YOUNG PEOPLE ADVANCE IN LIFE BY DEVELOPING THEIR SKILLS, CAPACITIES AND CAPABILITIES TO ENABLE THEM TO INTEGRATE INTO AND PARTICIPATE IN SOCIETY AS INDEPENDENT, MATURE AND RESPONSIBLE INDIVIDUALS;
(B) ADVANCING EDUCATION;
(C) RELIEVING UNEMPLOYMENT, ENABLING YOUNG PEOPLE TO GENERATE A SUSTAINABLE INCOME AND BE SELF-SUFFICIENT;
(D) PROVIDING RECREATIONAL AND LEISURE TIME ACTIVITIES PROVIDED IN THE INTEREST OF SOCIAL WELFARE, DESIGNED TO IMPROVE THEIR CONDITIONS OF LIFE.",True,Small,Dormant,Economic/community Development/employment,E01004204,51.529956,-0.064186,4001.0,E01004204,Tower Hamlets 005D,E09000030,Tower Hamlets,37.469,5300.0,2.0,0.472,3206.0,1.0,0.191,7379.0,3.0,18.864,15177.0,5.0,0.728,7154.0,3.0,0.473,9908.0,3.0,32.576,5066.0,2.0,44.911,3388.0,2.0,0.761,1323.0,1.0,0.636,830.0,1.0,-0.389,22367.0,7.0,0.292,9501.0,3.0,3.661,33625.0,10.0,5.47,1579.0,1.0,0.233,11484.0,4.0,2.219,154.0,1.0,1876.0,319.0,275.0,1336.0
511,1161226,THIS IS GROWTH LTD,"Flat 7, Tartan House, Dee Street, LONDON",E14 0PF,Poplar and Limehouse,07428482325,office@thisisgrowth.org,www.thisisgrowth.org,31/03/2025,606257.0,536076.0,Charitable company,"Provides Buildings/facilities/open Space, Provides Services, Provides Advocacy/advice/information","General Charitable Purposes, Education/training, The Prevention Or Relief Of Poverty, Accommodation/housing, Religious Activities, Economic/community Development/employment",The General Public/mankind,"GrowTH was founded by local churches to serve the homeless of Tower Hamlets. Our main project is an emergency night shelter, open for seven months of the year. Guests in the shelter are given resettlement and employment support. GrowTH also has a housing project, offering affordable accommodation to the homeless. Guests are given the opportunity to explore the Christian faith should they wish.","THE RELIEF OF POVERTY THROUGH THE PROVISION OF ACCOMMODATION AND OTHER AMENITIES AND SERVICES. 
TO ADVANCE THE CHRISTIAN FAITH IN THE UNITED KINGDOM AND IN SUCH OTHER PARTS OF THE WORLD AS THE TRUSTEES MAY FROM TIME TO TIME THINK FIT. 
TO ADVANCE EDUCATION IN ACCORDANCE WITH CHRISTIAN PRINCIPLES BY SUCH MEANS AS THE TRUSTEES MAY CONSIDER APPROPRIATE. 
THE FURTHERANCE OF THE CHARITABLE WORK OF THE CHARITY BY THE ADVANCEMENT OF SUCH OTHER CHARITABLE PURPOSES AS THE TRUSTEES SHALL FROM TIME TO TIME DECIDE.",True,Medium,Dormant,Accommodation/housing,E01004243,51.51405,-0.006879,4031.0,E01004243,Tower Hamlets 020A,E09000030,Tower Hamlets,35.878,5839.0,2.0,0.473,3170.0,1.0,0.184,7980.0,3.0,26.492,10589.0,4.0,0.587,8664.0,3.0,0.163,14379.0,5.0,35.006,3889.0,2.0,33.979,7361.0,3.0,0.683,2689.0,1.0,0.673,593.0,1.0,-0.285,20732.0,7.0,0.35,5076.0,2.0,10.238,32561.0,10.0,5.778,1247.0,1.0,-0.069,17187.0,6.0,1.761,725.0,1.0,1694.0,447.0,117.0,1085.0
515,1161965,SCALLYWAGS PARENT PARTNERSHIP NURSERY,"Mowlem Childrens Centre, Wadeson Street, LONDON",E2 9DL,Bethnal Green and Stepney,020 8980 3666,debourahbull@hotmail.co.uk,https://www.scallywagsnursery.co.uk/,31/03/2025,102384.0,117900.0,CIO,Provides Services,Education/training,Children/young People,"Scallywags is a parent partnership nursery, established in 1991. We care for children aged between 20 months and 4 years.","THE OBJECTS OF THE CIO ARE TO ADVANCE THE DEVELOPMENT AND EDUCATION OF CHILDREN UNDER STATUTORY SCHOOL AGE IN EAST LONDON BY:
1)	PROVIDING AFFORDABLE, NON-PROFIT MAKING CHILDCARE WITH PARENTS ACTIVELY INVOLVED IN THE RUNNING OF THE SETTING;
2)	PROVIDING A SAFE AND STIMULATING ENVIRONMENT IN WHICH TO LEARN; AND
3)	PROVIDING PARENTS AND CARERS WITH OPPORTUNITIES TO BE INVOLVED IN THE DEVELOPMENT OF THEIR CHILDREN AND LEARN BEST PRACTICE PARENTING SKILLS THROUGH WORKING WITH QUALIFIED CHILDCARE PROFESSIONALS AND OTHER PARENTS.",True,Medium,Dormant,Education/training,E01035660,51.534146,-0.054925,33653.0,E01035660,Tower Hamlets 002E,E09000030,Tower Hamlets,33.974,6552.0,2.0,0.411,4955.0,2.0,0.157,10598.0,4.0,11.653,21118.0,7.0,0.752,6912.0,3.0,1.197,2679.0,1.0,29.32,7061.0,3.0,40.261,4836.0,2.0,0.716,2052.0,1.0,0.777,230.0,1.0,-0.426,22926.0,7.0,0.217,17727.0,6.0,5.83,33413.0,10.0,4.939,2257.0,1.0,-0.01,15921.0,5.0,2.269,117.0,1.0,1500.0,254.0,119.0,1174.0
516,1162185,BOW FOODBANK,"Bow Foodbank, Bow Community Hall, 1 William Place, London",E3 5ED,Stratford and Bow,07305103479,info@bowfoodbank.org,www.bowfoodbank.org,31/03/2025,781754.0,830628.0,Charitable company,"Provides Services, Provides Advocacy/advice/information",The Prevention Or Relief Of Poverty,Other Defined Groups,Operation of an independent foodbank in Tower Hamlets,"The relief of poverty in Tower Hamlets and neighbouring boroughs in London through access to food and essential items; advocacy and advice for people in Tower Hamlets and neighbouring boroughs in London to support long-term, permanent relief of poverty; and the advancement of education related to factors contributing to poverty in Tower Hamlets and neighbouring boroughs in London.",True,Medium,Dormant,The Prevention Or Relief Of Poverty,E01004226,51.532455,-0.031163,4017.0,E01004226,Tower Hamlets 001D,E09000030,Tower Hamlets,31.751,7482.0,3.0,0.439,4108.0,2.0,0.162,10046.0,3.0,19.922,14433.0,5.0,0.665,7810.0,3.0,0.788,6013.0,2.0,24.584,11340.0,4.0,26.975,10958.0,4.0,0.7,2346.0,1.0,0.596,1160.0,1.0,0.21,13396.0,4.0,0.243,14507.0,5.0,7.684,33092.0,10.0,4.044,3671.0,2.0,-0.171,19369.0,6.0,1.29,2010.0,1.0,2456.0,520.0,181.0,1787.0
518,1162404,SIMPLEGIFTS: UNITARIAN CENTRE FOR SOCIAL ACTION,"117 MANSFORD STREET, LONDON",E2 6LX,Bethnal Green and Stepney,07411114831,info@simplegiftsucsa.org.uk,www.simplegiftsucsa.org.uk,30/09/2024,38344.0,44514.0,CIO,"Provides Human Resources, Provides Buildings/facilities/open Space, Provides Services, Provides Advocacy/advice/information","General Charitable Purposes, Education/training, The Prevention Or Relief Of Poverty, Economic/community Development/employment, Human Rights/religious Or Racial Harmony/equality Or Diversity","Children/young People, Elderly/old People, People Of A Particular Ethnic Or Racial Origin, Other Charities Or Voluntary Bodies, The General Public/mankind","We run community programming from our Bethnal Green, East London premises. Our programmes - including our After School Club, New Neighbours/Old Neighbours Lunch, and ESOL classes - are all run by a team of dedicated volunteers.","1. TO FURTHER OR BENEFIT THE RESIDENTS OF BETHNAL GREEN, EAST LONDON AND THE NEIGHBOURHOOD, WITHOUT DISTINCTION OF SEX, SEXUAL ORIENTATION, RACE OR OF POLITICAL, RELIGIOUS OR OTHER OPINIONS BY ASSOCIATING TOGETHER THE SAID RESIDENTS AND THE LOCAL AUTHORITIES, VOLUNTARY AND OTHER ORGANISATIONS IN A COMMON EFFORT TO ADVANCE EDUCATION AND TO PROVIDE FACILITIES IN THE INTERESTS OF SOCIAL WELFARE FOR RECREATION AND LEISURE TIME OCCUPATION WITH THE OBJECTIVE OF IMPROVING THE CONDITIONS OF LIFE FOR THE RESIDENTS.

IN FURTHERANCE OF THESE OBJECTS BUT NOT OTHERWISE, THE TRUSTEES SHALL HAVE POWER:

TO ESTABLISH OR SECURE THE ESTABLISHMENT OF A COMMUNITY CENTRE AND TO MAINTAIN OR MANAGE OR CO-OPERATE WITH ANY STATUTORY AUTHORITY IN THE MAINTENANCE AND MANAGEMENT OF SUCH A CENTRE FOR ACTIVITIES PROMOTED BY THE CHARITY IN FURTHERANCE OF THE ABOVE OBJECTS.

2. TO PROVIDE THE NECESSARY FACILITIES FOR THE DAILY CARE, RECREATION AND EDUCATION OF CHILDREN AND YOUNG PEOPLE DURING OUT OF SCHOOL HOURS AND SCHOOL HOLIDAYS

3. TO ADVANCE IN LIFE AND RELIEVE THE NEEDS OF YOUNG PEOPLE THROUGH: 

(A) THE PROVISION OF RECREATIONAL AND LEISURE TIME ACTIVITIES PROVIDED IN THE INTEREST OF SOCIAL WELFARE, DESIGNED TO IMPROVE THEIR CONDITIONS OF LIFE;

(B) PROVIDING SUPPORT AND ACTIVITIES WHICH DEVELOP THEIR SKILLS, CAPACITIES AND CAPABILITIES TO ENABLE THEM TO PARTICIPATE IN SOCIETY AS MATURE AND RESPONSIBLE INDIVIDUALS.

4. TO DEVELOP THE CAPACITY AND SKILLS OF THE MEMBERS OF THE SOCIALLY AND ECONOMICALLY DEPRIVED COMMUNITY OF BETHNAL GREEN, EAST LONDON IN SUCH A WAY THAT THEY ARE BETTER ABLE TO IDENTIFY, AND HELP MEET, THEIR NEEDS AND TO PARTICIPATE MORE FULLY IN SOCIETY.

5. SUCH OTHER CHARITABLE PURPOSES FOR THE PUBLIC BENEFIT AS ARE EXCLUSIVELY CHARITABLE ACCORDING TO THE LAWS OF ENGLAND AND WALES AS THE TRUSTEES MAY FROM TIME TO TIME DETERMINE.",True,Small,Dormant,Human Rights/religious Or Racial Harmony/equality Or Diversity,E01004204,51.528526,-0.061998,4001.0,E01004204,Tower Hamlets 005D,E09000030,Tower Hamlets,37.469,5300.0,2.0,0.472,3206.0,1.0,0.191,7379.0,3.0,18.864,15177.0,5.0,0.728,7154.0,3.0,0.473,9908.0,3.0,32.576,5066.0,2.0,44.911,3388.0,2.0,0.761,1323.0,1.0,0.636,830.0,1.0,-0.389,22367.0,7.0,0.292,9501.0,3.0,3.661,33625.0,10.0,5.47,1579.0,1.0,0.233,11484.0,4.0,2.219,154.0,1.0,1876.0,319.0,275.0,1336.0
519,1162950,ST PETERS COMMUNITY WELLBEING PROJECTS,"Community Centre, 1 Marian Place, LONDON",E2 9AX,Bethnal Green and Stepney,07956260376,stpetersprojects@gmail.com,https://www.facebook.com/stpetersprojects,31/03/2025,74002.0,70560.0,Other,"Provides Services, Provides Advocacy/advice/information, Other Charitable Activities","General Charitable Purposes, The Advancement Of Health Or Saving Of Lives, Disability, The Prevention Or Relief Of Poverty, Economic/community Development/employment, Recreation","Elderly/old People, People With Disabilities, People Of A Particular Ethnic Or Racial Origin, The General Public/mankind","Drop-in Club Actvities for Elderly Bangladeshi Women,
Outreach work and home visits for hombound Women,
Healthy Cooking/Eating Lunch Club Service,
Healthy and wellbeing  Workshop Programme,
Socialisation Activities,
Keep Fit/Exercice Classes,
Sewing and Embroydery classes
Community Gardening Spaces
Outing and trips","THE OBJECTS FOR WHICH THE CHARITY IS ESTABLISHED ARE PARTICULARLY BUT NOT EXCLUSIVELY, FOR THE BENEFIT OF PEOPLE OF BME ORIGIN LIVING IN THE BETHNAL GREEN AREA OF TOWER HAMLETS AND HACKNEY FOR THE PURPOSE OF CARRYING OUT SUCH OF THE FOLLOWING PURPOSE AS ARE CHARITABLE:(A) THE ADVANCEMENT OF EDUCATION AND TRAINING;(B) THE RELIEF OF POVERTY AND THE NEED BY THE PROVISION OF ADVICE, INFORMATION, GUIDANCE AND SUPPORT WITH A VIEW TO HELPING PEOPLE MEET THEIR OWN NEEDS AND IMPROVING THEIR CONDITIONS OF LIFE.(C) THE PROTECTION AND PRESERVATION OF HEALTH AND WELLBEING;(D) TO PROVIDE OR ASSIST IN THE PROVISION OF FACILITIES IN THE INTERESTS OF SOCIAL WELFARE FOR RECREATION OR OTHER LEISURE TIME OCCUPATION OF INDIVIDUALS WHO HAVE NEED OF SUCH FACILITIES BY REASON OF FINANCIAL HARDSHIP, NEED, INFIRMITY, DISABLEMENT, AGE OR SOCIAL OR ECONOMIC CIRCUMSTANCES OR THE PUBLIC AT LARGE WITH THE OBJECT OF IMPROVING THEIR CONDITIONS OF LIFE.",True,Small,Dormant,Recreation,E01004202,51.533644,-0.062112,3999.0,E01004202,Tower Hamlets 005B,E09000030,Tower Hamlets,24.885,11187.0,4.0,0.324,8396.0,3.0,0.123,14876.0,5.0,11.999,20787.0,7.0,-0.077,17558.0,6.0,0.603,8198.0,3.0,31.697,5590.0,2.0,37.415,5918.0,2.0,0.599,4768.0,2.0,0.487,2686.0,1.0,-0.14,18536.0,6.0,0.192,21267.0,7.0,4.61,33540.0,10.0,5.328,1745.0,1.0,0.053,14683.0,5.0,1.848,572.0,1.0,2115.0,381.0,144.0,1624.0
521,1163272,CROSSHARBOUR COMMUNITY CHURCH,"Orchard Club Cafe, 3 Glengall Grove, Crossharbour, London",E14 3NE,Poplar and Limehouse,+44(0)7738-375772,info@crossharbour.cc,https://crossharbour.cc,31/03/2024,29637.0,35265.0,Other,"Makes Grants To Individuals, Makes Grants To Organisations, Provides Human Resources, Provides Services, Provides Advocacy/advice/information","General Charitable Purposes, Education/training, The Advancement Of Health Or Saving Of Lives, Overseas Aid/famine Relief, Religious Activities, Human Rights/religious Or Racial Harmony/equality Or Diversity","Children/young People, Other Charities Or Voluntary Bodies, The General Public/mankind","Crossharbour Community Church meets as a Christian congregation on Sunday to worship GOD and to serve one another in the faith.  The church also engages in activities directly related such as relief of poverty, education of those in need with little or no understanding of Christian faith and praying for those seriously unwell from one cause or another.",THE PRINCIPAL PURPOSE OF THE CHURCH IS THE ADVANCEMENT OF THE CHRISTIAN FAITH GUIDED BY THE PRINCIPLES OF THE BAPTIST DENOMINATION. THE CHURCH MAY ALSO CARRY OUT OTHER CHARITABLE PURPOSES WHICH ARE COMPATIBLE WITH THE CHRISTIAN FAITH IN THE UK AND/OR OTHER PARTS OF THE WORLD.,True,Small,Dormant,Overseas Aid/famine Relief,E01035705,51.495321,-0.01186,33698.0,E01035705,Tower Hamlets 036D,E09000030,Tower Hamlets,35.695,5908.0,2.0,0.483,2926.0,1.0,0.191,7383.0,3.0,18.807,15211.0,5.0,0.454,10247.0,4.0,0.257,12960.0,4.0,42.368,1521.0,1.0,22.511,13552.0,5.0,0.777,1098.0,1.0,0.567,1509.0,1.0,-0.225,19826.0,6.0,0.277,10803.0,4.0,10.584,32478.0,10.0,6.87,451.0,1.0,-0.4,24264.0,8.0,1.204,2355.0,1.0,1428.0,280.0,180.0,993.0
522,1164195,BOW WEST ORGANISATION,"73 Strahan Road, LONDON",E3 5DA,Stratford and Bow,07930643660,iqbalmd71@gmail.com,Not available,15/08/2024,45795.0,8035.0,Other,"Provides Services, Provides Advocacy/advice/information","General Charitable Purposes, Education/training, The Advancement Of Health Or Saving Of Lives, Religious Activities, Economic/community Development/employment, Human Rights/religious Or Racial Harmony/equality Or Diversity","Children/young People, Elderly/old People, The General Public/mankind","Provides space for faith users to congregate and carry out religious activities
Provides space for communal activities, such as sports, educational clubs, drugs awareness, etc.","1 TO ADVANCE THE SUNNI MUSLIM FAITH IN SUCH WAY AS SHALL BE THOUGHT FIT INCLUDING THE PROVISION OF FACILITIES FOR PRAYER AND HOLDING OF RELIGIOUS RITES AND THE PROVISION OF RELIGIOUS EDUCATION;
2 TO FURTHER OR BENEFIT THE RESIDENTS OF TOWER HAMLETS, NEWHAM, HACKNEY AND BARKING AND DAGENHAM AND THE NEIGHBORHOOD, WITHOUT DISTINCTION OF SEX, SEXUAL ORIENTATION, RACE OR OF POLITICAL, RELIGIOUS OR OTHER OPINIONS BY ASSOCIATING TOGETHER THE SAID RESIDENTS AND THE LOCAL AUTHORITIES, VOLUNTARY AND OTHER ORGANISATIONS IN A COMMON EFFORT TO ADVANCE EDUCATION AND TO PROVIDE FACILITIES IN THE INTERESTS OF SOCIAL WELFARE FOR RECREATION AND LEISURE TIME OCCUPATION WITH THE OBJECTIVE OF IMPROVING THE CONDITIONS OF LIFE FOR THE RESIDENTS.
IN FURTHERANCE OF THESE OBJECTS BUT NOT OTHERWISE, THE TRUSTEES SHALL HAVE POWER: TO ESTABLISH OR SECURE THE ESTABLISHMENT OF A COMMUNITY CENTRE AND TO MAINTAIN OR MANAGE OR CO-OPERATE WITH ANY STATUTORY AUTHORITY IN THE MAINTENANCE AND MANAGEMENT OF SUCH A CENTRE FOR ACTIVITIES PROMOTED BY THE CHARITY IN FURTHERANCE OF THE ABOVE OBJECTS.",True,Small,Dormant,Human Rights/religious Or Racial Harmony/equality Or Diversity,E01004230,51.529324,-0.036488,4020.0,E01004230,Tower Hamlets 003B,E09000030,Tower Hamlets,27.27,9721.0,3.0,0.366,6583.0,2.0,0.147,11712.0,4.0,13.411,19500.0,6.0,0.151,14206.0,5.0,0.397,10950.0,4.0,25.653,10212.0,4.0,44.252,3592.0,2.0,0.682,2695.0,1.0,0.413,4346.0,2.0,-0.403,22603.0,7.0,0.235,15370.0,5.0,6.88,33255.0,10.0,4.276,3288.0,1.0,0.367,9417.0,3.0,1.844,580.0,1.0,2296.0,372.0,337.0,1653.0
